athlete_uid,playing_level,cmj_jump_height_cm,actual_bat_speed_mph,pred_bat_speed_mph,residual_mph
2c7eaa37-9053-437c-8a69-5e77717b1c3e,High School,34.05,55.2,57.744802928033224,-2.5448029280332207
01ee0b01-001e-4432-90ed-545dbeb4fc8b,High School,19.87,35.1,48.101851993551854,-13.001851993551853
c07889a9-0eee-4f1a-9dc0-9071ad80a258,High School,31.0,48.0,55.67068442661093,-7.670684426610933
05575cbe-9a25-44ff-9a85-44c36f90b777,High School,32.64,57.5,56.7859481454085,0.7140518545915029
1f8f6165-f4e0-4a5c-8b17-cefcd7b89a65,High School,32.16,44.6,56.45952949600433,-11.859529496004328
b3a6b471-cdd8-4362-95f3-b75c80ffca1a,High School,31.15,51.7,55.77269025454973,-4.072690254549727
8e5d21eb-2e61-44ca-bba7-5386a47d6ad1,High School,30.75,56.7,55.500674713379595,1.1993252866204074
259c7e3c-d2d7-4532-ad20-dda5dda780e4,High School,38.02,55.4,60.44455717414685,-5.044557174146853
7c830052-b89f-4797-98b4-48795050361f,High School,18.63,29.0,47.25860381592443,-18.25860381592443
e7eced52-16c8-48e0-8b49-302a0fc691e8,High School,28.33,48.4,53.85498068930026,-5.454980689300264
a2b6b021-1bf5-43b3-be94-acc92766806d,High School,34.89,41.9,58.31603556449052,-16.41603556449052
bdc278a1-6630-4a58-b9b4-798a1084d8f6,High School,31.44,54.3,55.96990152189808,-1.6699015218980833
b616a607-ae07-4c33-a41e-ca50b230286e,High School,38.65,52.0,60.87298165148981,-8.872981651489809
4ef9567c-3bde-482d-a5e2-aef5c697af76,High School,36.4,58.3,59.34289423240779,-1.0428942324077894
d0bf3f1b-976c-47d6-8273-d7332c45f1b1,High School,25.76,51.7,52.10728083728213,-0.40728083728212994
2cb5fecd-23ed-4d25-9547-194cdca0db68,High School,42.1,61.5,63.21911569408225,-1.719115694082248
8661c103-ad46-4832-aac7-281aaf2a8bfd,High School,44.95,65.0,65.15722642491949,-0.1572264249194859
2a8acdeb-26f1-42d2-a2fc-b2ec00c07101,High School,45.3,60.4,65.39524002344335,-4.995240023443351
345524f6-d9b7-43a0-ace0-289d4891c123,High School,25.66,51.2,52.03927695198959,-0.8392769519895893
c8769f85-2fb7-4afd-878e-deea772cd001,High School,30.72,64.2,55.48027354779184,8.719726452208164
41c8c983-ea66-46e4-a08d-50d89b763e4c,High School,39.34,65.2,61.3422084600083,3.8577915399917018
a1cfe1b7-9464-4bb1-9444-19502ecad2e4,High School,43.31,54.2,64.04196270612192,-9.841962706121919
4854b74c-d3cc-493b-8fee-f294e9ec48b0,High School,44.23,62.3,64.66759845081323,-2.367598450813233
4f64200e-e888-4d49-a8aa-5d7736925fc7,High School,23.74,21.4,50.733602354372934,-29.333602354372935
fedefbb4-167b-42c0-bfc7-a22c661afb1d,High School,38.72,55.8,60.920584371194586,-5.120584371194589
14c52b9b-1fa0-43f4-b0cc-8b364062891b,High School,32.01,59.5,56.357523668065525,3.142476331934475
400ecdf5-8b6b-4e6a-8b99-09580ee302d3,High School,30.03,50.8,55.011046739273354,-4.211046739273357
7ef74f25-1eb1-49de-9ce2-e378c7d5c36f,High School,42.08,58.9,63.20551491702374,-4.305514917023743
28c968a5-e8de-4ad0-b712-421db00aa2fa,High School,23.45,36.6,50.53639108702458,-13.936391087024582
8fb0b3bc-d139-4d1e-bc47-4890b252431f,High School,41.12,51.5,62.55267761821541,-11.052677618215412
8ec56890-f5d1-4b19-98a3-c1b4afe97740,High School,30.26,61.8,55.16745567544618,6.63254432455382
