athlete_uid,playing_level,cmj_jump_height_cm,actual_bat_speed_mph,pred_bat_speed_mph,residual_mph
cad3b788-08cf-4c29-926d-a001670a6c30,College,51.81,69.1,70.5149209660274,-1.4149209660274096
c2e809f2-99aa-4b11-9910-ada444d5c95d,College,44.26,72.3,67.52353057618893,4.776469423811065
30001a5c-b2d4-4653-8d38-308779f028e8,College,48.19,68.4,69.08063842149556,-0.6806384214955585
61bf1db5-9408-431b-9529-71c6a62925ea,College,48.56,73.7,69.22723636113004,4.472763638869964
d047f752-577f-4ad5-80a1-6a58862df0f6,College,39.41,62.8,65.60190893503442,-2.801908935034419
5c273df0-27e1-44de-a77d-6ffb15bc9e0e,College,45.64,63.7,68.07030126996072,-4.37030126996072
eee4be93-7658-4a8a-85ef-9dc8c80a0fe9,College,48.0,65.6,69.00535839844004,-3.4053583984400433
35875d31-a7dd-4f90-a43e-4c1bc0d8a18c,College,41.4,63.9,66.39036812387926,-2.490368123879257
6dc23a11-4b98-41f4-8d7b-9dc547cefa28,College,57.47,69.1,72.75747323178709,-3.657473231787094
676bcad7-4b2e-4f81-8e31-aa37b6d6d787,College,48.57,71.6,69.23119846760665,2.3688015323933485
7a05f478-d6ea-426d-b056-e79ce3bdef2a,College,27.24,56.8,60.780025353003396,-3.9800253530033984
7845b762-4cb8-426b-ad8c-7879afa1dc48,College,39.43,77.9,65.60983314798763,12.290166852012376
2849a026-ccb5-41a5-998a-287240175062,College,42.15,68.9,66.6875261096248,2.2124738903752075
8256fb34-5f3f-4352-9719-8b60447d7a31,College,49.5,68.9,69.59967436993112,-0.6996743699311168
7c4e568b-717d-4c48-9dae-3e642139386c,College,50.89,70.6,70.15040717017953,0.44959282982046034
21583cbb-0b7f-4308-b1a4-59c84a268dd7,College,42.29,69.0,66.74299560029729,2.2570043997027085
43d9ff77-6248-443f-a8d3-716d3fdced31,College,42.01,66.7,66.63205661895229,0.06794338104771214
dc7adf99-d591-458c-91b9-1f1d99c07263,College,37.81,58.0,64.96797189877725,-6.96797189877725
5c22bb1c-6c02-4fbd-b519-37bce5761801,College,47.25,74.7,68.7082004126945,5.991799587305508
cad3b788-08cf-4c29-926d-a001670a6c30,College,47.11,69.1,68.65273092202199,0.44726907797800664
86e2a7a9-3392-4a49-8d1f-30a71c7fd288,College,37.92,60.1,65.01155507001994,-4.911555070019936
b89b7d02-2d3f-45c8-bb6f-e10d29911251,College,42.39,58.4,66.78261666506337,-8.382616665063374
0fa40f47-48b6-4bd5-9895-0b37350bd159,College,46.33,69.6,68.34368661684663,1.256313383153369
a24f33fa-2a6c-4289-bb99-1119c4ec503c,College,41.19,64.2,66.3071638878705,-2.107163887870499
d047f752-577f-4ad5-80a1-6a58862df0f6,College,40.62,66.8,66.08132381870388,0.718676181296118
aacd7d33-24c9-43de-a488-d5af669ca279,College,44.56,72.0,67.64239377048715,4.357606229512854
4859416e-9b97-4c74-8bf9-aa103adb7708,College,43.72,69.4,67.30957682645213,2.090423173547876
701be724-79b2-4173-89af-c1133e38f4f2,College,38.34,61.1,65.17796354203743,-4.0779635420374305
86e2a7a9-3392-4a49-8d1f-30a71c7fd288,College,37.01,60.4,64.65100338064867,-4.251003380648676
cf50cb73-996c-4a79-ab4f-c133d7a0737d,College,38.85,66.4,65.3800309723444,1.0199690276556055
d047f752-577f-4ad5-80a1-6a58862df0f6,College,43.92,67.3,67.38881895598428,-0.08881895598428002
84db729a-b4d2-4db4-aa50-e387f1b18957,College,48.98,69.0,69.39364483314755,-0.3936448331475475
