athlete_uid,playing_level,cmj_jump_height_cm,actual_bat_speed_mph,pred_bat_speed_mph,residual_mph
6945a975-cdcf-4d49-b8e3-beb089c36fcb,Pro,52.2,71.8,71.85960028543334,-0.05960028543334772
ee641147-d00a-4dc3-8900-0cc49fe6276d,College,52.85,72.1,72.27327302152831,-0.17327302152831692
21583cbb-0b7f-4308-b1a4-59c84a268dd7,College,40.26,70.3,64.26075033316593,6.039249666834067
b7b2f369-d440-4ffe-80d7-3def62c971d7,College,43.04,69.5,66.02999680446439,3.470003195535611
9d523124-2701-49d0-835c-0e319e8e2dae,College,52.47,73.1,72.03143357581126,1.068566424188731
4b6c5fb8-a899-41a3-a3e2-af066e04e14e,High School,30.25,57.0,57.89019019730355,-0.8901901973035535
19ad815d-e363-4db3-b0b2-afda3a366b40,College,46.55,66.5,68.26382957937716,-1.763829579377159
24c900e8-50a2-48f8-8bb3-7a98486cff37,College,37.15,62.5,62.281485395850055,0.21851460414994506
dc7adf99-d591-458c-91b9-1f1d99c07263,College,37.57,57.6,62.5487816253268,-4.948781625326795
1921179e-9a4e-45bf-a697-ee94c0ade229,College,39.61,64.5,63.84707759707098,0.6529224029290219
4de1cda6-90aa-48ea-8716-51ab8589febd,High School,41.18,56.9,64.8462563596388,-7.946256359638802
39ba2241-f42f-4c1b-9250-57deeabf2b26,College,39.48,64.8,63.76434304985199,1.0356569501480095
7abb04ba-d16e-40f4-9886-b8655e02be94,College,37.66,59.9,62.60605938878609,-2.7060593887860946
df9af48e-d659-4053-8179-4e095b0f0fcb,College,34.59,73.7,60.652251235229905,13.047748764770098
3a1510cc-be4d-4c13-aa61-c34ecefcf58c,College,38.36,71.3,63.05155310458067,8.248446895419328
d27f623a-39a3-43e9-aec8-5af4998fd0f5,High School,48.87,71.0,69.74032303743917,1.2596769625608317
96a61ff7-318d-4149-8ad3-fed5acf1e060,College,49.27,61.3,69.99489087503608,-8.69489087503608
098076df-dbac-4188-a150-9ea90f6fb41d,College,34.15,61.5,60.372226613873316,1.1277733861266839
ffa444b1-bc3d-4b69-ad4c-e4706a10d13d,College,47.01,67.4,68.5565825926136,-1.1565825926135886
ca4a9cf4-49d6-43cf-a08a-422a1e95b2e7,College,44.71,60.6,67.09281752643143,-6.4928175264314305
a6183ddd-0555-4694-85b7-c7c20d81d0b8,College,44.87,65.9,67.19464466147019,-1.294644661470187
3cb94054-ca00-42c4-ae6c-807616ffb851,College,49.05,74.9,69.85487856435778,5.04512143564223
7f13a3ee-1114-47a0-97bd-15030a2c38c4,College,42.41,70.5,65.62905246024926,4.870947539750745
5b4013d9-73a0-4193-9779-8ac8b4271e61,College,38.95,69.7,63.4270406650361,6.2729593349639
